,REGION,STATE,PRIMARY_COUNTY,SECONDARY_COUNTIES,AUTHORITY,POINT_OF_CONTACT_NAME,POINT_OF_CONTACT_STREET_1,POINT_OF_CONTACT_STREET_2,POINT_OF_CONTACT_CITY,POINT_OF_CONTACT_STATE,POINT_OF_CONTACT_ZIP,POINT_OF_CONTACT_PHONE,POINT_OF_CONTACT_FAX,POINT_OF_CONTACT_EMAIL,FACILITY_NAME,CWNS_NUMBER,OWNER_TYPE,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SECONDARY_WATERSHEDS,PRIMARY_CONGRESSIONAL_DISTRICT,SECONDARY_CONGRESSIONAL_DIST,NPDES_PERMIT_NUMBER,PERMIT_TYPE,FACILITY_STREET_1,FACILITY_STREET_2,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,SYSTEM_NAME,FACILITY_DESCRIPTION,MILITARY_IND,TMDL_IND,SOURCE_WATER_PROTECTION_IND,SMALL_COMMUNITY_EXCEPTION_IND,PRES_FACILITY_TYPE,PRES_FACILITY_OVERALL_TYPE,PRES_TREATMENT_PLANT_TYPE,PROJ_FACILITY_TYPE,PROJ_FACILITY_OVERALL_TYPE,PROJ_TREATMENT_PLANT_TYPE,COORDINATE_TYPE,LOCATION_DESCRIPTION,LATITUDE,LONGITUDE,HORIZONTAL_COORDINATE_DATUM,HORIZONTAL_COLLECTION_METHOD,SCALE,GEOGRAPHIC_LOCATION_SOURCE,MEASUREMENT_DATE,TRIBE_IND,SPECIAL_PROGRAM_AREAS,FACILITY_ID,REVIEW_STATUS,SMALL_COMMUNITY_IND,POTW_PRESENT_IND,POTW_PROJECTED_IND,DECENTRALIZED_ONLY_IND,CITIES_TOWNS
493,9,CA,Mariposa,,"MARIPOSA, COUNTY OF",James J. Petropulos,4639 Ben Hur Road,,Mariposa,CA,95338,2099665356,2099662828,JPETROPOPULOS@MARIPOSACOUNTY.ORG,WAWONA WWTF,06005400001,Public,18040001,Middle San Joaquin-Lower Chowchilal,,4th Congressional District,,,,,,,,,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,,,,,,,,,,N,,1175802,Federal Accepted,Y,,,Y,"Agua Fria, Bagby, Barrett, Bear Valley, Ben Hur, Blanchard, Bootjack, Briceburg, Bridgeport, Buck Meadows, Buena Vista, Catheys Valley, Clearing House, Coulterville, Curry Village, Darrah, Dogtown, El Portal, Elliott Corner, Fish Camp, Foresta, Granite Springs, Greeley Hill, Hayward, Hite Cove, Hornitos, Incline, Indian Gulch, Jerseydale, MOUNT Bullion, Mariposa, Midpines, Mormon Bar, North Wawona, Ponderosa Basin, South Wawona, Unincorporated areas, Wawona, Yosemite Village, Yosemite West"
494,9,CA,Merced,,Snelling Community Services District,Gerald Davidson,P.O. Box 323,,Snelling,CA,95369-0323,2093830772,,,Snelling WWTF,06005074001,Public,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,,16th Congressional District,,,,15730 North Hwy 59,,Snelling,CA,95369,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,37.5194 N,120.4522 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,N,,1175592,Federal Accepted,Y,Y,Y,N,
495,9,CA,Stanislaus,,"TURLOCK, CITY OF",Dan Madden,901 South Walnut Road,,Turlock,CA,95380,2096685590,,,TURLOCK WWTF,06005077001,Public,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,,10th Congressional District,,CA0078948,Individual Permit,901 S WALNUT RD,WWTP,TURLOCK,CA,95380-5123,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.484 N,120.8712 W,North American Datum of 1983,Interpolation - Digital Map Source (TIGER),,NPDES Permit,,N,,1175595,Federal Accepted,N,Y,Y,N,Unincorporated areas
496,9,CA,Kern,,WASCO PUD,Luis Pena,P.O. Box 836,,Wasco,CA,93280-0836,6617587280,,,WASCO WWTF,06005079001,Public,18030012,Tulare-Buena Vista Lakes,,21st Congressional District,,,,5410 7TH St.,,Wasco,CA,93280,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,35.5942 N,119.3894 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175597,Federal Accepted,N,Y,Y,N,
497,9,CA,Sutter,,"YUBA CITY, CITY OF",John Wright,1201 Civic Center Blvd.,,Yuba City,CA,95993,5308224626,5308224694,,Yuba City WRP,06005081001,Public,18020125,Upper Yuba,,3rd Congressional District,,CA0079260,Individual Permit,302 BURNS DR,,YUBA CITY,CA,95991,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,39.1075 N,121.6123 W,North American Datum of 1983,GPS Carrier Phase Static Relative Position,,NPDES Permit,,N,,1175598,Federal Accepted,N,Y,Y,N,
498,9,CA,Calaveras,,Calaveras County Water District,Steve Collins,"423 East St. Charles Street,",P.O. Box 846,San Andreas,CA,95249,2097543543,,,Vallecito/Douglas Flat WWTF,06005082002,Public,18040012,Upper Mokelumne,,4th Congressional District,,,,1445 Main St,,Douglas Flat,CA,95229,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,38.1151 N,120.4549 W,North American Datum of 1927,Zipcode-Centroid, ,Manual,19-JUL-02,N,,1175599,Federal Accepted,Y,Y,Y,N,
499,9,CA,Calaveras,,Calaveras County Water District,Steve Collins,"423 East St. Charles Street,",P.O. Box 846,San Andreas,CA,95249,2097543543,,,Arnold STP,06005082003,Public,18040011,Upper Calaveras,,4th Congressional District,,,,423 East St. Charles Street. PO Box 846,,San Andreas,CA,95249,,,N,N,N,N,"Collection: Pump Stations, Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Pump Stations, Collection: Separate Sewers, Treatment Plant",Wastewater,Mechanical,Single Point,Center/Centroid,38.2976 N,120.2803 W,North American Datum of 1927,Address Matching-House Number, ,Manual,19-JUL-02,N,,1175600,Federal Accepted,Y,Y,Y,N,
500,9,CA,Calaveras,,Calaveras County Water District,Steve Collins,"423 East St. Charles Street,",P.O. Box 846,San Andreas,CA,95249,2097543543,,,Copper Cove STP,06005082007,Public,18040011,Upper Calaveras,,4th Congressional District,,,,423 East St. Charles Street,,San Andreas,CA,95249,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.9089 N,120.6125 W,North American Datum of 1927,Address Matching-House Number, ,Manual,19-JUL-02,N,,1175602,Federal Accepted,Y,Y,Y,N,San Andreas
501,9,CA,Calaveras,,CALAVERAS CWD,Fred Burnett,423 East St. Charles Street,,San Andreas,CA,95249,2097543543,,,Wilseyville STP,06005082016,Public,18040012,Upper Mokelumne,,4th Congressional District,,,,5157 Blue Mountain Rd,,Wilseyville,CA,95257,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,38.3758 N,120.478 W,North American Datum of 1927,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175604,Federal Accepted,Y,Y,Y,N,
502,9,CA,Calaveras,,CALAVERAS CWD,Fred Burnett,423 East St. Charles Street,,San Andreas,CA,95249,2097543543,,,Six Mile Village WWTF,06005082020,Public,18040012,Upper Mokelumne,,4th Congressional District,,,,6271-6279 Schaad Rd,,Wilseyville,CA,95257,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,38.3791 N,120.4534 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175605,Federal Accepted,Y,Y,Y,N,Wilseyville
503,9,CA,Butte,,Thermalito Irrigation District,David Bird,410 Grand Avenue,,Oroville,CA,95965,5305330740,,,Thermalito Collection System,06005085001,Public,18010205,Butte,,1st Congressional District,,,,,,,,,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,39.5195 N,121.573 W,North American Datum of 1927,Address Matching-Block Face, ,Manual,02-DEC-02,N,,1175606,Federal Accepted,Y,,,N,Oroville
504,9,CA,Fresno,,City of Parlier,Al Puente,1100 East Parlier Avenue,,Parlier,CA,93648,5596463545,5596460416,CITYMANAGER@PARLIER.CA.US,Parlier WWTF,06005086001,Public,18030012,Tulare-Buena Vista Lakes,,21st Congressional District,,,,1100 E Parlier Ave,,Parlier,CA,93648,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,36.601 N,119.5189 W,North American Datum of 1927,Interpolation-Map, ,Manual,05-OCT-04,N,,1175607,Federal Accepted,N,Y,Y,N,
505,9,CA,San Luis Obispo,,San Luis Obispo County Service Area No. 7A,Noel King,"County Government Center, Room 207",,San Luis Obispo,CA,93408,8057815139,8057811229,,Oak Shores WWTF,06003071001,Public,18060005,Salinas,,24th Congressional District,,,,Ridge Rider Rd.,,San Luis Obispo,CA,93408,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,35.7583 N,120.9853 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175439,Federal Accepted,Y,Y,Y,N,
506,9,CA,Santa Barbara,,"GUADALUPE, CITY OF",Sam Angulo,918 Obispo Street,,Guadalupe,CA,93434,8053431340,,,GUADALUPE WWTF,06003072001,Public,18060008,Santa Maria,,24th Congressional District,,,,515 West Main Street,,Guadalupe,CA,93434,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,34.9594 N,120.6258 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175440,Federal Accepted,Y,Y,Y,N,Guadalupe
507,9,CA,Monterey,,Pajaro/Sunny Mesa Community Services District,Joe Rosa,136 San Juan Road,,Watsonville,CA,95076,,,,Fruitland Collection System,06003074001,Public,18060008,Santa Maria,,20th Congressional District,,,,,,,,,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,,,,,,,,,,N,,1175441,Federal Accepted,Y,,,Y,"Alisal, Ambler Park, Baronet Estates, Big Sur, Blanco, Bolsa Knolls, Boronda, Bradley, Bryson, Camphora, Cannery ROW, Carmel Highlands, Carmel Valley, Carmel Valley Manor, Carmel Valley Village, Carmel-BY-the-Sea, Castroville, Chualar, Coburn, Confederate Corners, Cooper, Corral de Tierra, Creekside, Dean, Del Monte, Del Monte Forest, Del Monte Heights, Del Rey Oaks, East Garrison, Elkhorn, Elsa, Fort Romie, Gabilan Acres, Gonzales, Gorda, Greenfield, Grove Mobile Home Park, Hacienda Carmel, Harlem, Hunter-Liggett, Jamesburg, Jolon, King City, Las Lomas, Lockwood, Lonoak, Lucia, Marina, Martinus Corner, Mascorini Place, Metz, Millers Ranch, Molus, Monterey, Moss, Moss Landing, NEW Monterey, Nacimiento, Nashua, Natividad, Neponset, Notleys Landing, OLD Hilltown, Oak Hills, Pacific Grove, Pacific Grove Acres, Pajaro, Pajaro Mobile Manor, Parkfield, Pebble Beach, Penvir, Pine Canyon Mobile Estates, Plaskett, Pleyto, Posts, Prunedale, Quail Meadows, Rancho Tierra Grande, Rio Plaza Mobile Home Park, Robles Del Rio, Salinas, San Ardo, San Lucas, Sand City, Santa Rita, Seaside, Serra Village, Slates Hot Springs, Soledad, Spence, Spreckels, Spreckels Junction, Sycamore Flat, Tassajara Hot Springs, Unincorporated areas, Valleton, Watsonville Junction, Welby, Wunpost"
508,9,CA,Monterey,,"MONTEREY, COUNTY OF",,,,,CA,,,,,PRUNEDALE COLL SYST,06003075001,Public,18060002,Pajaro,,19th Congressional District,,,,,,,,,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,37.0121 N,121.7173 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175442,Federal Accepted,N,,,N,Unincorporated areas
509,9,CA,Santa Clara,,"MORGAN HILL, CITY OF",Jay Baksa,1500 Southside Drive,,Gilroy,CA,95020,4088420400,,,Morgan Hill Collection System,06003076001,Public,18060002,Pajaro,,20th Congressional District,19th Congressional District,,,1500 Southside Drive,,Gilroy,CA,95020,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,37.0172 N,121.5603 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,N,San Francisco Estuary,1175443,Federal Accepted,N,,,N,Gilroy
510,9,CA,Monterey,,SAN ARDO WATER DISTRICT,Monty Dill,P.O. Box 238,,San Ardo,CA,93450-0238,8316272349,,,SAN ARDO WWTF,06003080001,Public,18060005,Salinas,,20th Congressional District,,,,Cattlemen Rd,,San Ardo ,CA,93450,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,35.9794 N,120.6464 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,N,,1175444,Federal Accepted,Y,Y,Y,N,
511,9,CA,San Luis Obispo,,OCEANO COMM. S.D.    D,Chuck Ellison,P.O. Box 339,,Oceano,CA,93445-0339,8057815252,,,SO SAN LUIS OB CO WWTF,06003081001,Public,18060006,Central Coastal,,24th Congressional District,,CA0048003,Individual Permit,1600 ALOHA PL,,OCEANO,CA,93445,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,35.1021 N,120.6251 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,1175445,Federal Accepted,N,Y,Y,N,San Luis Obispo
512,9,CA,San Benito,,TRES PINOS CO. WATER DISTRICT,Paul Paterson,P.O. Box 529,,Tres Pinos,CA,95075,8316283319,,,TRES PINOS WWTF,06003083001,Public,18060002,Pajaro,,20th Congressional District,,,,Airline Hwy,,Tres Pinos,CA,95075,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,36.79 N,121.32 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,13-JUN-02,N,,1175446,Federal Accepted,Y,Y,Y,N,Unincorporated areas
513,9,CA,Monterey,,Monterey Regional Water Pollution Control Agency,Robert Jaques,"5 Harris Court, Bldg. D",,Monterey,CA,93940,8316454607,,BOBJ@MRWPCA.COM,Seaside Collection System,06003085001,Public,18060012,Carmel,,20th Congressional District,,,,,,,,,,,N,N,N,N,Collection: Separate Sewers,Wastewater,,Collection: Separate Sewers,Wastewater,,Single Point,Facility/Station Location,36.6144 N,121.8339 W,World Geodetic System of 1984,Zipcode-Centroid, ,Manual,02-MAY-05,N,,1175447,Federal Accepted,N,,,N,
514,9,CA,Santa Clara,,SANTA CLARA COUNTY,,,,,CA,,,,,SAN MARTIN COLL SYSTEM,06003090001,Public,18060002,Pajaro,,19th Congressional District,,,,12425 Monterey Road,,San Martin,CA,95046,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.0877 N,121.6 W,North American Datum of 1983,GPS-Unspecified,100000,Manual,31-AUG-12,N,,1175449,Federal Accepted,N,,,N,San Martin
515,9,CA,Tehama,,"TEHAMA, COUNTY OF",Carol Johnston,331 San Benito,,Gerber,CA,96035,5303851904,,,GERBER WWTF,06005413001,Public,18010205,Butte,,1st Congressional District,,,,9470 East Chard Ave,,Gerber,CA,96036,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,,,,,,,,,,N,,1175803,Federal Accepted,Y,,,Y,"Alford Place, Avery Place, Banfield Place, Bayles Place, Beegum, Bend, Black Forest, Blunt, Bollinger Place, Brown Place, Buena Vista, Campbellville, Childs Meadows, Cold Fork, Copeland, Copple Place, Corning, Dairyville, Dales, Dantuma Place, Dawson Place, Deer Creek, El Camino, Facht Place, Favinger Place, Finley Place, Flournoy, Fowler Place, Gerber, Gilliam Place, Griffin Place, Hammer Place, Haven Place, Henleyville, Hercraff Place, Hooker, Houghton Place, Kiska, Las Flores, Los Molinos, Lowrey, Lyman Springs, Lyonsville, Manton, Marian Place, Mary Ellen Place, McCartney Place, McClure Place, McKenzie Place, Meyers Place, Mill Creek, Mineral, Mitchell Place, Montgomery Place, Morgan Springs, Pape Place, Paskenta, Payne Place, Paynes Creek, Peligreen Place, Pellow Place, Pete Hoff Place, Peterson Place, Pettyjohn Place, Polk Springs, Proberta, Rancho Tehama Reserve, Rawson, Red Bank, Red Bluff, Richfield, Roberts Place, Rosewood, Saint Bernard, Saunders Place, Savercool Place, Shackleford Place, Skinner Mill Place, Squaw Hill, Steuben Place, Sunnyside, Swain Place, Tehama, Thompson Place, Unincorporated areas, Vina, Wade Place, Watson, Wells Place, Whitlock Place, Wilder Place, Yellowjacket"
516,9,CA,Nevada,Placer,Truckee Sanitary District,Blake R. Tresan,12304 Joeger Drive,,Truckee,CA,96161-3312,5305873804,5305874199,BTRESAN@TRUCKEESAN.ORG,Lake of the Pines WWTP,06005421001,Public,18020126,Upper Bear,,1st Congressional District,4th Congressional District,CA0081612,Individual Permit,10903 RIATA WAY,,AUBURN,CA,95602,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,39.0407 N,121.0669 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,1175804,Federal Accepted,Y,Y,Y,N,
517,9,CA,Nevada,,Nevada County Sanitation District No. 1,Gordon Plantenga,950 Maidu Ave.,Nevada City,,CA,95959-8600,5302651411,,,Penn Valley WWTP,06005424001,Public,18020126,Upper Bear,,1st Congressional District,4th Congressional District,,,,,,,,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,,,,,,,,,,N,,1175805,Federal Accepted,Y,,,Y,"Alta Hill, Alta Sierra, Alta Sierra Estates, Alta Sierra Ranches, Alta Vista Park, Armstrong, Baltimore Town, Banner Crest, Bear River Pines, Bella Vista Park, Big Oak Valley, Birch Meadow Acres, Birchville, Bitney Corner, Blue Tent, Boca, Boston Ravine, Bridgeport, Bronco, CASCADE Shores, Camp Spaulding, Casey Corner, Cedar Crest, Cedar Ridge, Cherokee, Cherry Creek Acres, Coleman, Crystal Lake, Cypress Hill, Deer Creek Park, Dew DROP, Donner Lake Village, Donner Pines Tract, Donner Woods, Echo Ridge Estates, Echo Ridge Trails, Evergreen Estates, Floriston, Forest Knolls, French Corral, Gaston, Gateway, Gelatt, Glenbrook, Gold Flat, Graniteville, Grass Valley, Higgins Corner, Highland Park, Hills Flat, Hinton, Hirschdale, Hobart Mills, Iceland, Junction House, Kenwood Estates, Kingvale, Kres, La Barr Meadows, Lake City, Lake OF the Pines, Lake Wildwood, Lakeview, Leduc Acres, Marsh Mill, Meadow Lake Park, Mooney Flat, Moores Flat, Mystic, Nevada City, Newtown, Norden, North Bloomfield, North Columbia, North San Juan, Olympia Glade, Olympic Heights, Omega, Ophir Hill Acres, Orleans Flat, Peardale, Penn Valley, Pinecrest, Polaris, Ponderosa Fairway Estates, Prosser Lake Heights, Prosser Lakeview Estates, Red Dog, Relief, Ridge VIEW, Rough AND Ready, Sahl Court, Scotts Flat, Sebastopol, Sherwood Forest, Sierra Knoll Estates, Sierra Vista Park, Soda Springs, Spring Hill, Starbright Acres, Sunrise Heights, Sunset VIEW, Sweetland, The Oaks, Timber Trails, Town Talk, Truckee, UNION Hill, UNION Mills, Unincorporated areas, Washington, Weeks Tract, White Spot, Willaura Estates, Willow Valley, Wolf, Woolsey Flat, You Bet, Yuba Pass"
518,9,CA,Amador,,Amador Regional Sanitation Authority,J. Robert Duke,18 Main Street,,Sutter Creek,CA,95685-4175,2092236429,,,Martell Collection System,06005490001,Public,18020104,Sacramento-Stone Corral,,4th Congressional District,,,,,,,,,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,38.3358 N,120.9455 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175810,Federal Accepted,Y,,,N,Amador City
519,9,CA,Mariposa,,"MARIPOSA, COUNTY OF",James J. Petropulos,4639 Ben Hur Road,,Mariposa,CA,95338,2099665356,2099662828,JPETROPOPULOS@MARIPOSACOUNTY.ORG,BEAR VALLEY SEPTIC TANKS,06005502001,Public,18040012,Upper Mokelumne,,4th Congressional District,,,,,,,,,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,,,,,,,,,,N,,1175812,Federal Accepted,Y,,,Y,"Agua Fria, Bagby, Barrett, Bear Valley, Ben Hur, Blanchard, Bootjack, Briceburg, Bridgeport, Buck Meadows, Buena Vista, Catheys Valley, Clearing House, Coulterville, Curry Village, Darrah, Dogtown, El Portal, Elliott Corner, Fish Camp, Foresta, Granite Springs, Greeley Hill, Hayward, Hite Cove, Hornitos, Incline, Indian Gulch, Jerseydale, MOUNT Bullion, Mariposa, Midpines, Mormon Bar, North Wawona, Ponderosa Basin, South Wawona, Unincorporated areas, Wawona, Yosemite Village, Yosemite West"
