PARAMETER_CODE,PARAMETER_DESC,POLLUTANT_CODE,STATUS_FLAG,UNIT_GROUP_CODE,PERCENT_REMOVAL_FLAG,PERCENT_EXCEEDENCE_FLAG,SNC_FLAG,CATEGORY
51035,N-[Methylpropylidenepropanamine],10728,A,59,,Y,,Toxic Organics
49875,Propylene glycol monobutyl ether,10729,A,59,,Y,,Toxic Organics
45232,Chlorophenoxypropananol,10730,A,59,,Y,2,pH
77082,1-Methoxy-2-propanol,10731,A,78,,Y,,Toxic Organics
85807,Acrylic acid,10732,A,59,,Y,2,Toxic Organics
78161,Polymethylacrylic acid,10733,A,59,,Y,2,Toxic Organics
32252,Acrylic polymer in drilling fluids,10734,A,59,,Y,,Other
34724,"Sodium polyacrylate, total",10735,A,59,,Y,2,Toxic Organics
51010,Methyl acrylate,10736,A,59,,Y,2,Toxic Organics
39720,Picloram,10737,A,59,,Y,,Toxic Organics
70006,Chlorpheniramine,10738,A,59,,Y,2,pH
51106,Dazomet,10739,A,59,,Y,2,Dissolved Oxygen
78166,"Tetrahydro-3,5-dimethyl-2-hydro-1,3,5-thione",10739,A,59,,Y,2,Toxic Organics
78024,Hexahydroazepinone,10740,A,59,,Y,2,Toxic Organics
78219,Isothiazolone,10741,A,59,,Y,2,Toxic Organics
78727,"Isothiazolone, total",10741,A,59,,Y,2,Toxic Organics
51151,Norflurazon,10742,A,59,,Y,2,Toxic Organics
49293,"Norflurazon, total recoverable",10742,A,78,,Y,,Toxic Organics
45430,Methyl butenol,10743,A,59,,Y,,Toxic Organics
51045,.alpha.-Terpineol,10744,I,59,,Y,,pH
75565,.alpha.-Terpineol,10744,I,59,,Y,,pH
77493,.alpha.-Terpineol,10744,A,59,,Y,2,pH
32218,Pheophytin,10745,A,59,,Y,,Metals
78159,Niacinamide,10746,A,59,,Y,2,Toxic Organics
39348,"Chlordane, .alpha.-, whole water",10747,A,59,,Y,2,Toxic Organics
46481,"Chlordane, .alpha.-, dry weight",10747,A,59,,Y,,Toxic Organics
39410,Heptachlor,10748,A,59,,Y,2,Toxic Organics
75044,"Heptachlor, dry weight",10748,A,59,,Y,2,Toxic Organics
39810,".gamma.-Chlordane, whole water",10749,A,59,,Y,2,Toxic Organics
46485,".gamma.-Chlordane, dry weight",10749,A,59,,Y,,Toxic Organics
51176,Surfynol 104E,10752,A,59,,Y,,Toxic Organics
51145,Fenarimol,10753,A,59,,Y,2,Toxic Organics
4101,"Fenarimol, total recoverable",10753,A,78,,Y,,Toxic Organics
50077,5-Day sum of BOD5 discharged,10754,A,118,,Y,1,Organics
50082,5-Day sum of WLA values,10755,A,118,,Y,1,Dissolved Oxygen
34351,Endosulfan sulfate,10756,A,59,,Y,2,Toxic Organics
39388,"Endosulfan, total",10757,A,59,,Y,2,Toxic Organics
39389,"Endosulfan, bottom deposits, dry solids",10757,A,59,,Y,,Toxic Organics
34356,.beta.-Endosulfan,10758,A,59,,Y,2,Toxic Organics
79618,".beta.-Endosulfan, in waste",10758,A,59,,Y,2,Toxic Organics
34361,.alpha.-Endosulfan,10759,A,59,,Y,2,Toxic Organics
78428,.alpha.-Endosulfan,10759,I,59,,Y,2,Toxic Organics
79617,".alpha.-Endosulfan, in waste",10759,I,59,,Y,2,Toxic Organics
85825,"THC, dry & O2",10760,A,59,,Y,2,Dissolved Oxygen
85789,"2,2-Dimethyl-2,3-dihydro-7-benzofuranol",10761,A,59,,Y,2,Toxic Organics
51200,Endothall,10762,A,59,,Y,,Dissolved Oxygen
51144,Endothall salts & esters,10763,A,59,,Y,2,Dissolved Oxygen
38926,Endothall salts and esters,10763,A,78,,Y,,Dissolved Oxygen
50078,7-Day sum of BOD5 discharged,10764,A,118,,Y,1,Organics
50079,7-Day sum of WLA values,10765,A,118,,Y,1,Dissolved Oxygen
46474,"Hydroxyquinoline, total",10766,A,59,,Y,2,Toxic Organics
34036,Linolenic acid,10767,A,59,,Y,2,pH
77828,Linoleic acid,10768,A,59,,Y,2,pH
77832,Oleic acid,10769,A,59,,Y,2,pH
77571,Carbazole,10771,A,59,,Y,,Toxic Organics
77447,Chloral,10772,A,59,,Y,2,Toxic Organics
76993,"2,2-Dibromo-3-nitrilopropionamide",10773,A,59,,Y,2,Toxic Organics
51158,Propachlor,10774,A,59,,Y,2,Toxic Organics
4024,"Propachlor, total recoverable",10774,A,78,,Y,,Toxic Organics
38533,"Propachlor, dissolved",10774,A,59,,Y,2,Toxic Organics
46342,"Alachlor, dissolved",10775,A,59,,Y,2,Toxic Organics
39161,Alachlor,10775,A,59,,Y,2,Toxic Organics
77825,Alachlor,10775,A,59,,Y,,Toxic Organics
81332,"N,N-Dimethyl acetamide, whole water",10776,A,59,,Y,,Toxic Organics
73183,Phenacetin,10777,A,59,,Y,2,Toxic Organics
70003,Acetaminophen,10778,A,59,,Y,2,Toxic Organics
77860,Butachlor,10779,A,59,,Y,2,Toxic Organics
82204,2-Acetyl aminoflourcene,10780,A,59,,Y,2,Toxic Organics
78164,Sulfacetamide,10781,A,59,,Y,2,Toxic Organics
156,"Isooctyl 2,4,5-T",10782,A,59,,Y,2,Toxic Organics
81769,"2,4-D, isobutyl ester in sediments",10783,A,59,,Y,,Toxic Organics
30192,MCPA,10784,A,59,,Y,,Toxic Organics
4146,"Isopropyl acetate, total effluent",10785,I,59,,Y,,Toxic Organics
45013,Isopropyl acetate,10785,A,59,,Y,2,Toxic Organics
77201,Isobutyl acetate,10786,A,59,,Y,2,Toxic Organics
82194,Phenoxyacetic acid,10787,A,59,,Y,2,Toxic Organics
45022,Propyl acetate,10788,A,59,,Y,2,Toxic Organics
32020,Acid compounds,10789,A,59,,Y,2,pH
436,Acidity-mineral methyl orange [as CaCO3],10790,A,59,,Y,1,Toxic Organics
435,"Acidity, total [as CaCO3]",10791,A,59,,Y,1,pH
437,"Acidity, CO2 phenol [as CaCO3]",10791,A,59,,Y,1,Toxic Organics
700,"Acids, total volatile [as acetic acid]",10792,A,59,,Y,2,Toxic Organics
25501,Actinium 227,10793,A,9,,Y,,Metals
78216,Aldrin + Dieldrin,10794,A,59,,Y,2,Toxic Organics
1325,"Algae, suspended",10795,A,133,N,Y,,Nutrients
85209,Algal growth potential,10796,A,59,,Y,,Toxic Organics
82215,"Algal, biomass percent",10797,A,16,,Y,,Toxic Organics
74051,"Algicides, general",10798,A,59,,Y,1,Toxic Organics
410,"Alkalinity, total [as CaCO3]",10799,A,59,,Y,1,pH
51380,Bicarbonate as [CaCO3],10800,A,59,,Y,,pH
425,"Alkalinity, bicarbonate [as CaCO3]",10800,A,59,,Y,1,pH
430,"Alkalinity, carbonate [as CaCO3]",10801,A,59,,Y,1,pH
51922,Alkalinity - Acidity [as CaCO3],10801,A,59,N,Y,1,pH
415,"Alkalinity, phenolphthaline method",10802,A,59,,Y,1,Toxic Organics
78729,Alkyl dimethyl ethyl ammonium bromide,10803,A,59,,Y,2,Toxic Organics
4241,"Produced water, gross alpha radiation",10804,A,9,,Y,,Other
1501,"Alpha, total",10804,A,9,,Y,,pH
1503,"Alpha, dissolved",10804,A,9,,Y,,pH
1505,"Alpha, suspended",10804,A,9,,Y,,pH
82077,"Radiation, gross alpha",10804,A,9,,Y,,Other
80000,Alpha activity,10804,A,36,,Y,2,pH
80029,Alpha gross radioactivity,10804,A,9,,Y,,Other
80030,Radiation-gross alpha tot dissolved,10804,A,9,,Y,,Other
80040,Radiation-gross alpha tot suspended,10804,A,9,,Y,,Other
80045,"Alpha, gross particle activity",10804,A,112,,Y,,pH
51931,"Alpha, gross adjusted",10804,A,9,N,Y,,pH
1502,"Alpha, total, counting error",10805,A,9,,Y,,Metals
1109,"Aluminum, ion",10806,A,59,,Y,1,Metals
78146,Aminotrol methylene phosphate,10807,A,59,,Y,2,Toxic Organics
82230,Ammonia & ammonium- total,10808,A,59,,Y,1,Nutrients
71845,"Nitrogen, ammonia total [as NH4]",10809,A,59,,Y,1,Nutrients
78242,Anesthetics,10810,A,59,,Y,,Toxic Organics
85047,"Animals, total estimated no. of",10811,A,45,,Y,,Toxic Organics
49017,Ann. amt sludge disposed by other method,10812,A,57,,Y,,Toxic Organics
49018,Annual amt of sludge incinerated,10813,A,57,,Y,,Toxic Organics
49023,Annual amt sludge transported interstate,10814,A,57,,Y,,Toxic Organics
49022,Annual amt sludge disposed in landfill,10815,A,57,,Y,,Toxic Organics
49021,Annual amt. sludge disposed surface unit,10816,A,57,,Y,,Toxic Organics
49020,Annual amount of sludge land applied,10817,A,62,,Y,,Toxic Organics
49019,"Annual sludge production, total",10818,A,57,,Y,,Toxic Organics
49016,Annual whole sludge application rate,10819,A,110,,Y,,pH
74014,Applicable temperature limitation,10820,A,8,,Y,,Temperature
1284,Application daily spray irrigation,10821,A,105,,Y,,pH
1285,Application monthly spray irrigation,10822,A,105,,Y,,pH
1286,Application period spray irrigation,10823,A,134,,Y,,pH
51124,"Application rate, daily spray irrigation.",10824,A,142,,Y,,pH
51125,"Application rate, weekly spray irrigation.",10824,A,142,,Y,,pH
51126,"Application rate, rate/area sprayed",10824,A,142,,Y,,pH
51128,"Application rate, gallons spray irrigation",10824,A,121,,Y,,pH
50045,Application rate area sprayed,10825,A,145,,Y,,pH
1287,Application weekly spray irrigation,10826,A,136,,Y,,pH
84107,Area inspection visual,10827,A,148,,N,,Toxic Organics
51370,Area of disposal-used,10828,A,146,,Y,,Toxic Organics
82223,Area of disposal- used,10828,A,144,,Y,,Toxic Organics
39942,"Hydrocarbons, aromatic",10829,A,59,,Y,2,Toxic Organics
3771,Purgeable aromatics Method 602,10830,A,59,,Y,2,Toxic Organics
4162,"Aromatic, purgeable scan, effluent",10830,A,148,,N,,Toxic Organics
4163,"Aromatic, purgeable scan, sludge",10830,A,148,,N,,Toxic Organics
78171,"Aromatics, total purgeable",10830,A,59,,Y,2,Toxic Organics
78162,"Aromatics, substituted",10831,A,59,,Y,2,Toxic Organics
82208,Sodium arsenite,10832,A,59,,Y,1,Dissolved Solids
22680,"Arsenic, trivalent dissolved",10833,A,59,,Y,,Toxic Inorganics
991,"Arsenic, trivalent total recoverable",10833,A,59,,Y,,Toxic Inorganics
51770,"Arsenic, trivalent total",10833,A,59,N,Y,2,Toxic Inorganics
50083,Avg. of 7-day sum of BOD5 values,10834,A,59,,Y,1,Organics
52000,Azide,10835,A,59,,Y,2,Toxic Organics
327,"BOD, 11-day [20 deg. C]",10836,A,59,,Y,1,Toxic Organics
324,"BOD, 20-day [20 deg. C]",10837,A,59,,Y,1,Organics
81385,"BOD, 20-day, percent removal",10838,A,16,Y,Y,1,Organics
352,"BOD, 35-day [20 deg. C]",10839,A,59,,Y,1,Organics
51016,"BOD, 5 day carbonaceous, % rmvl, dry",10840,A,16,Y,Y,1,Organics
51017,"BOD, 5 day carbonaceous, % rmvl, wet",10841,A,16,Y,Y,1,Organics
51012,"BOD, 5 day percent removal, dry",10842,A,16,Y,Y,1,Organics
51013,"BOD, 5 day percent removal, wet",10843,A,16,Y,Y,1,Organics
82236,"BOD, 5 lb/cu ft process",10844,A,59,,Y,1,Organics
47024,"BOD, 5-day, 20 deg C per cfs of streamflw",10845,A,107,,Y,1,Organics
81010,"BOD, 5-day, percent removal",10846,A,90,Y,Y,1,Organics
80087,"BOD, carbonaceous [20 day, 20 C]",10847,A,59,,Y,1,Organics
80089,"BOD, carbonaceous [40 day, 20 C]",10848,A,59,,Y,,Organics
80126,"BOD, carbonaceous [5 day, 5 C]",10849,A,59,,Y,1,Organics
80273,"BOD, carbonaceous [25-day, 20 C]",10850,A,59,,Y,1,Organics
80276,"BOD, carbonaceous [28 day, 20 C]",10851,A,59,,Y,1,Organics
80091,"BOD, carb-5 day, 20 deg C, percent removal",10852,A,90,Y,Y,1,Organics
81383,"Carbonaceous oxygen demand, % removal",10853,A,16,Y,Y,1,Toxic Organics
80358,"BOD, carbonaceous, percent removal",10853,A,90,Y,Y,1,Organics
82387,"First stage oxygen demand, % removal",10853,A,16,Y,Y,1,Toxic Organics
80280,"Carbonaceous BOD, 5 day, 20 deg C filtrd",10854,A,59,,Y,1,Organics
311,"BOD, 5-day, dissolved",10854,A,59,,Y,1,Organics
359,"BOD, filtered, 5 day, 20 deg C",10854,A,59,,Y,1,Organics
85800,"BOD, mass, times flow prop. multiplier",10855,A,119,,Y,1,Organics
314,"BOD, nitrogen inhib 5-day [20 deg. C]",10856,A,59,,Y,1,Nutrients
140,"BOD, 5-day, 20 deg. C per production",10857,A,104,,Y,1,Organics
82424,"BOD, % over influent",10858,A,16,,Y,1,Organics
50076,"BOD, percent removal [total]",10859,A,16,Y,Y,1,Organics
181,"Oxygen demand, ultimate",10860,A,59,,Y,1,Dissolved Oxygen
319,"BOD, [ult. all stages]",10860,A,59,,Y,1,Organics
192,"Oxygen demand, ult. carbonaceous [UCOD]",10861,A,59,,Y,1,Organics
51720,"BOD, carbonaceous, 20-day, % Removal",10861,A,90,Y,Y,1,Organics
320,"BOD, [ult. 1st stage]",10862,A,59,,Y,1,Organics
82210,Oxygen demand first stage,10862,A,59,,Y,1,Dissolved Oxygen
321,"BOD, [ult. 2nd stage]",10863,A,59,,Y,1,Organics
82629,"Backwash cycles, total number of",10864,A,84,,Y,,Toxic Organics
81394,Ballast water flow,10865,A,65,,Y,,Flow
563,"Baroid nos. 2,4,5,6 imco no. 1,2,3,6",10866,A,65,,Y,,Toxic Organics
562,"Baroid nos. 3, 7",10867,A,65,,Y,,Toxic Organics
76028,"Base neutrals & acid [Method 625], efflnt",10868,A,59,,Y,2,Toxic Organics
76030,"Base neutrals & acid [Method 625], total",10868,A,59,,Y,2,Toxic Organics
32015,Base/neutral compounds,10869,A,59,,Y,2,Toxic Organics
51135,Benomyl and carbendazim,10870,A,59,,Y,2,Toxic Organics
961,Bentonite in drilling fluids,10871,A,59,,Y,,Other
30391,"Chlorosyringaldehyde, effluent",10872,A,59,,Y,2,Toxic Organics
51157,Pronamide,10873,A,59,,Y,2,Toxic Organics
82676,"Pronamide, total recoverable",10873,A,78,,Y,,Toxic Organics
1302,"Bayer 73, in water",10874,A,59,,Y,2,Toxic Organics
38765,DEET,10875,A,59,,Y,,Dissolved Oxygen
78163,Sulfabenzamide,10876,A,59,,Y,2,Toxic Organics
77533,"2,3-Dichloroaniline",10877,A,59,,Y,,Toxic Organics
38446,"Dichloran, total",10878,A,59,,Y,2,Dissolved Oxygen
39030,Trifluralin,10879,A,59,,Y,2,Toxic Organics
81284,Trifluralin [C13H16F3N3O4],10879,A,59,,Y,2,Toxic Organics
77287,2-Chloroaniline,10880,A,59,,Y,2,Toxic Organics
49889,2-Ethylbenzeneamine,10881,A,59,,Y,,Toxic Organics
78299,"2-Nitroaniline, in sed., dry weight",10882,A,59,,Y,,Toxic Organics
78306,2-Nitroaniline,10882,A,59,,Y,2,Toxic Organics
78300,3-Nitroaniline,10883,A,59,,Y,2,Toxic Organics
78869,"3-Nitroaniline, dry weight",10883,A,59,,Y,,Toxic Organics
38820,"Isopropalin water, total",10884,A,59,,Y,2,Toxic Organics
78867,"4-Chloroaniline, in sediment",10885,A,59,,Y,,Toxic Organics
73529,"Benzenamine, 4-chloro-",10885,A,59,,Y,,Toxic Organics
50312,4-Chloroaniline,10885,A,59,N,Y,2,Toxic Organics
73179,p-Dimethylaminoazobenzene,10886,A,59,,Y,2,Toxic Organics
51153,Pendimethalin,10887,A,59,,Y,2,Toxic Organics
82683,"Pendimethalin, total recoverable",10887,A,78,,Y,,Toxic Organics
39002,Benefin,10888,A,59,,Y,2,Toxic Organics
85826,Benfluralin,10888,A,59,,Y,2,Toxic Organics
51077,N-Ethylaniline,10889,A,59,,Y,,Toxic Organics
77234,N-Ethylbenzenamine,10889,A,59,,Y,,Toxic Organics
38787,"Ethalfluralin water, total",10890,A,59,,Y,2,Toxic Organics
49924,N-Methylbenzeneamine,10891,A,59,,Y,,Toxic Organics
77579,Diphenylamine,10892,A,59,,Y,,pH
50023,"U-Toluidine, total",10893,A,59,,Y,,Toxic Organics
77353,tert-Butylbenzene,10894,A,59,,Y,,Toxic Organics
77350,Sec-butylbenzene,10895,A,59,,Y,,Toxic Organics
78160,Nitrostyrene,10896,A,59,,Y,2,Toxic Organics
79853,"Isopropyl-1,2-diphenylethane",10897,A,59,,Y,,Toxic Organics
79854,"sec-Butyl-1,2-diphenylethane",10898,A,59,,Y,,Toxic Organics
39480,Methoxychlor,10899,A,59,,Y,2,Toxic Organics
73199,"Methoxychlor, dry weight",10899,A,59,,Y,,Toxic Organics
79856,"sec-Butyl-1,1-diphenylethane",10900,A,59,,Y,,Toxic Organics
51165,"SAS - 305, total",10901,A,59,,Y,,Toxic Organics
51166,"SAS - 305, total in sludge",10901,A,59,,Y,,Toxic Organics
79852,"Isopropyl-1,1-diphenylethane",10901,A,59,,Y,,Toxic Organics
39524,Polybrominated diphenyl oxides,10902,A,59,,Y,2,pH
4622,Polybrominated Diphenyl Ethers,10902,A,59,N,Y,2,Toxic Organics
78080,Sulfonyl-bis-benzene,10903,A,59,,Y,,Toxic Organics
78121,o-Xylene + p-Xylene,10904,A,59,,Y,,Toxic Organics
77613,"1,2,3-Trichlorobenzene",10905,A,59,,Y,2,Toxic Organics
77734,"1,2,4,5-Tetrachlorobenzene",10906,A,59,,Y,2,Toxic Organics
77337,"1,2,4,5-Tetramethylbenzene",10907,A,59,,Y,2,Toxic Organics
85795,"Xylene, meta & para in combination",10908,A,59,N,Y,2,Toxic Organics
73653,"1,3,5-Trinitrobenzene",10909,A,78,,Y,,Toxic Organics
51139,Chloroneb,10910,A,59,,Y,2,Toxic Organics
38423,"Chloroneb, total",10910,A,78,,Y,,Toxic Organics
34636,4-Bromophenyl phenyl ether,10911,A,59,,Y,2,Toxic Organics
78215,o-Chlorobenzyl chloride,10912,A,59,,Y,2,Toxic Organics
78143,Monochlorobenzyl trifluoride,10913,A,59,,Y,2,Toxic Organics
38681,2-Chlorotoluene,10914,A,59,,Y,,Toxic Organics
77275,Orthochlorotoluene,10914,A,59,,Y,2,Toxic Organics
82637,"Benzene, 1-chloro-4-[trifluoromethyl]-",10915,A,59,,Y,,Toxic Organics
34641,4-Chlorophenyl phenyl ether,10916,A,59,,Y,2,Toxic Organics
85808,p-Ethyltoluene,10917,A,59,,Y,2,Toxic Organics
3908,4-Isopropyltoluene,10918,I,59,,Y,,Toxic Organics
3980,4-Isopropyltoluene,10918,A,59,,Y,,Toxic Organics
77335,1-Methyl-2-isopropylbenzene,10918,A,59,,Y,,Toxic Organics
81555,"Bromo benzene, total",10919,A,59,,Y,2,Toxic Organics
77342,n-Butylbenzene,10920,A,59,,Y,2,Toxic Organics
78204,Monochlorotoluene,10921,A,59,,Y,2,Toxic Organics
77963,Chloromethylbenzene,10921,A,59,,Y,2,Toxic Organics
77970,Chlorotoluene,10921,A,59,,Y,2,Toxic Organics
81518,Chloronitrobenzene,10922,A,59,,Y,2,Toxic Organics
78155,Dichlorobenzyl trifluoride,10923,A,59,,Y,2,Toxic Organics
77983,Dichlorotoluene,10924,A,59,,Y,2,Toxic Organics
78214,Diethylbenzene,10925,A,59,,Y,2,Toxic Organics
30383,"Benzene, ethylbenzene, toluene, xylene combination",10926,A,59,,Y,2,Toxic Organics
49491,BTEX,10926,A,59,,Y,,Toxic Organics
78760,Methylethylbenzene,10927,A,59,,Y,2,Toxic Organics
38579,"Benzene, halogenated",10928,A,59,,Y,2,Toxic Organics
77542,Hexamethylbenzene,10929,A,59,,Y,2,Toxic Organics
34011,Halogenated toluene,10930,A,59,,Y,2,Toxic Organics
51062,3-Phenoxylbenzyl,10931,A,59,,Y,,Toxic Organics
81533,Dinitrotoluene,10932,A,59,,Y,2,Toxic Organics
79851,sec-Butyldiphenylmethane,10933,A,59,,Y,,Toxic Organics
22409,Octachlorostyrene,10934,A,59,,Y,,Toxic Organics
51152,Pentachloronitrobenzene [PCNB],10935,A,59,,Y,2,Toxic Organics
49206,Pentachloronitrobenzene,10935,I,59,,Y,,Toxic Organics
38527,PCNB,10935,A,78,,Y,,Toxic Organics
77224,n-Propylbenzene,10936,A,59,,Y,2,Toxic Organics
79780,Tetramethylbenzene,10937,A,59,,Y,2,Toxic Organics
34103,"Benzene, toluene, xylene in combination",10938,A,59,,Y,2,Toxic Organics
82516,Trichlorobenzene,10939,A,59,,Y,2,Toxic Organics
77676,Trichlorotoluene,10940,A,59,,Y,2,Toxic Organics
51146,Fenvalerate,10941,A,59,,Y,2,Toxic Organics
85757,Fenvalerate,10941,A,78,,Y,,Toxic Organics
39460,Chlorobenzilate,10942,A,59,,Y,2,Toxic Organics
77147,Benzyl alcohol,10943,A,59,,Y,2,Toxic Organics
73282,"Benzyl alcohol, dry weight",10943,A,59,,Y,,Toxic Organics
70002,Phenylpropanolamine,10944,A,59,,Y,2,Toxic Organics
70008,Ephedrine sulfate,10945,A,59,,Y,2,Dissolved Solids
39780,Dicofol,10946,A,59,,Y,,Dissolved Oxygen
39017,Kelthane,10946,A,59,,Y,2,Toxic Organics
70018,Isoxsuprine,10947,A,59,,Y,2,Toxic Organics
78165,Sulfathiazole,10948,A,59,,Y,2,Toxic Organics
34199,n-Butylbenzene sulfonamide [in water],10949,A,59,,Y,2,Toxic Organics
45040,N-Methylbenzenesulfonamide,10950,A,59,,Y,,Toxic Organics
77986,Diethylmethylbenzenesulfonamide,10951,A,59,,Y,2,Toxic Organics
77517,Benzenesulphonic acid,10952,A,59,,Y,2,Toxic Organics
51340,p-Phenolsulfonic acid,10953,A,59,,Y,,Toxic Organics
45130,Alkyl benzene sulfonated [ABS],10954,A,59,,Y,2,Toxic Organics
45131,"Alkyl bensene sulfonates, linear [LAS]",10954,A,59,,Y,,Toxic Organics
81646,Surfactants [linear alkylate sulfonate],10954,A,59,,Y,1,Toxic Organics
34711,"Benzo[b,k]fluoranthene",10955,A,59,,Y,,Toxic Organics
34521,Benzo[ghi]perylene,10956,A,59,,Y,2,Toxic Organics
32251,Benzofuran,10957,A,59,,Y,2,Toxic Organics
4094,"Dicamba, 5-hydroxy-, total recoverable",10958,A,59,,Y,,Dissolved Oxygen
51184,Acetophene,10959,A,59,,Y,,Toxic Organics
82052,Dicamba,10960,A,59,N,Y,2,Dissolved Oxygen
82051,Chloramben,10961,A,59,,Y,2,Toxic Organics
49014,Sodium salt of acifluorofen,10962,A,59,,Y,,Dissolved Solids
77957,"Chlorobenzoic acid, in water",10963,A,59,,Y,,Toxic Organics
77247,"Benzoic acids, total",10964,A,59,,Y,,Toxic Organics
77124,Benzonitrile,10965,A,59,,Y,2,Toxic Organics
51136,Bromoxynil,10966,A,59,,Y,2,Toxic Organics
49311,"Bromoxynil, total recoverble",10966,A,78,,Y,,Toxic Organics
81512,Benzothiazole,10967,A,59,,Y,,Toxic Organics
51079,"Benzothiazole, 2-[methythio]-",10968,A,59,,Y,,Toxic Organics
4242,"Produced water, gross beta radiation",10969,A,9,,Y,,Other
3501,"Beta, total",10969,A,9,,Y,,Toxic Organics
3503,"Beta, dissolved",10969,A,9,,Y,,Toxic Organics
3505,"Beta, suspended",10969,A,9,,Y,,Non-dissolved Solids
3520,"Radiation, gross beta",10969,A,9,,Y,,Other
85817,Gross beta,10969,A,9,,Y,,Toxic Organics
3502,"Beta, total, counting error",10970,A,9,,Y,,Metals
51177,Betzdearborn DG5671,10971,A,59,,Y,,Dissolved Oxygen
39129,Chlorendic acid,10972,A,59,,Y,2,pH
4250,Bioaccumulation testing performed,10973,A,55,,N,,Toxic Organics
3597,Bioassay [24 hr],10974,A,153,,Y,,Toxic Organics
61400,Bioassay [24 hr.],10974,A,151,,Y,,Toxic Organics
3596,Bioassay [48 hr],10975,A,153,,Y,,Toxic Organics
61401,Bioassay [48 hr.],10975,A,151,,Y,,Toxic Organics
3595,Bioassay [96 hr],10976,A,153,,Y,,Toxic Organics
61402,Bioassay [96 hr.],10976,A,151,,Y,,Toxic Organics
1289,Biocides,10977,A,59,,Y,1,Toxic Organics
61453,"Biological diversity, Shannon-Weaver index",10978,A,39,,N,,Toxic Organics
570,"Biomass, plankton",10979,A,59,,Y,,Toxic Organics
190,Bis ether,10980,A,59,,Y,2,Toxic Organics
4280,"Bisazer, total, water, ug/L",10981,A,59,,Y,,Toxic Organics
1017,"Bismuth, total [as Bi]",10982,A,59,,Y,2,Toxic Organics
85783,Bleached kraft,10983,A,59,,Y,,Toxic Organics
51133,Blend ratio,10984,A,86,,Y,,Toxic Organics
952,Fluoroborates,10985,A,59,,Y,1,Toxic Organics
698,Boric acid,10986,A,59,,Y,1,pH
82057,"Boron, total",10987,A,115,,Y,1,Inorganics
78463,"Boron, sludge, total, dry weight [as B]",10987,A,59,,Y,1,Inorganics
999,"Boron, total recoverable",10987,A,59,,Y,1,Inorganics
1020,"Boron, dissolved [as B]",10987,A,59,,Y,1,Inorganics
1022,"Boron, total [as B]",10987,A,59,,Y,1,Inorganics
51004,Boundary areas,10988,A,54,,Y,,Toxic Organics
71872,Bromine chloride,10989,A,59,,Y,1,Dissolved Solids
77285,"1,4-Dichlorobutane",10990,A,59,,Y,2,Toxic Organics
85670,"1,1,1,3,3-Pentafluorobutane",10991,A,59,,Y,2,Toxic Organics
39530,Malathion,10992,A,59,,Y,2,Toxic Organics
77063,Butanoic acid,10993,A,59,,Y,2,Toxic Organics
38745,"2,4-DB",10994,A,59,,Y,2,Toxic Organics
38486,MCPB,10995,A,59,,Y,,Toxic Organics
82225,Dichlorobutene [isomers],10996,A,59,,Y,2,Toxic Organics
80998,Bypass valve,10997,A,141,,Y,,Toxic Organics
80999,Bypass of treatment,10997,A,138,,Y,,Toxic Organics
80279,CBOD5+NH3-N,10998,A,59,,Y,1,Toxic Organics
82291,"Calcium hypochlorite, number of applications",11036,A,59,,Y,,pH
82290,"Calcium hypochlorite, weight/application grams",11037,A,59,,Y,,pH
965,Lime in drilling fluids,11038,A,59,,Y,,Other
51774,Calcium oxide,11038,A,59,N,Y,1,Metals
1293,"Calcium, pct exchange",11039,A,16,,Y,1,Metals
38554,SWEP,11040,A,59,,Y,,Toxic Organics
81322,Chlorpropham,11041,A,59,,Y,,pH
38418,Barban,11042,A,59,,Y,,Toxic Organics
61189,"Carbosulfan, total",11043,A,59,,Y,2,Toxic Organics
52280,Topsin,11044,A,59,,Y,2,Toxic Organics
38705,"Benomyl, total",11045,A,78,,Y,,Toxic Organics
39502,Propham,11046,A,59,,Y,,pH
78168,Carbamates,11047,A,59,,Y,2,Toxic Organics
51137,Busan 40,11048,A,59,,Y,2,Toxic Organics
38720,"Busan 40, total",11048,A,78,,Y,,Toxic Organics
51150,"Nabam, organic pesticide",11049,A,59,,Y,2,Toxic Organics
38850,"Nabam, total",11049,A,78,,Y,,Toxic Organics
51107,Nabonate,11050,A,59,,Y,2,Toxic Organics
637,"Dithiocarbamate, reported as dithiocarbonate",11051,A,59,,Y,1,pH
51147,KN methyl,11052,A,59,,Y,2,Toxic Organics
38825,KN methyl,11052,A,78,,Y,,Toxic Organics
51454,Metam Potassium,11052,A,59,,Y,2,Nutrients
38845,Metam-sodium,11053,A,59,,Y,2,Dissolved Solids
4184,Triallate,11054,A,59,,Y,,Toxic Organics
81892,Cycloate,11055,A,59,,Y,2,Toxic Organics
34722,Bolero,11056,A,59,,Y,,Toxic Organics
82200,S-Propyldipropylthiocarbamate [Vernolate],11057,A,59,,Y,2,Toxic Organics
51406,Carbonate ion [as CaCO3],11058,A,59,,Y,2,pH
